worker_id_anon	ref_id	ref_len	sys_id	candidate	NLL	human_score	gm
0	139	40	18	the derogating measure will have only a negligible impact in the overall amount at which the tax is levied at final consumption level and will not adversely affect the Union ’s own resources accruing from VAT, HAS ADOPTED THIS DECISION:	0.654	76	2
0	139	40	22 28 29 30 31 33 34	the derogating measure will only have a negligible impact on the overall amount of tax collected at the level of final consumption and will have no negative impact on the Union ’s own resources accruing from VAT, HAS ADOPTED THIS DECISION:	0.263	88	2
0	139	40	24	The derogating measure will only have a de minimis impact on the overall amount of tax collected at the level of end - use and will not have a negative impact on the Union ’s own resource accruing from VAT, HAS ADOPTED THIS DECISION:	0.548	82	2
0	139	40	35	the derogating measure will only have a negligible impact on the total amount of the tax levied at final consumption level and will not adversely affect the Union's own resources accruing from VAT, HAS ADOPTED THIS DECISION:	-1	80	2
0	127	40	15 23	(a) the design of the European Route Network of the ATS Route; (b) the design of the European Route Network;	0.591	9	2
0	127	40	35	in order to achieve the objectives referred to in paragraph 1 and without prejudice to the obligations of the Member States in respect of national waste and airspace structures, the Commission shall ensure the implementation of the following functions:	-1	44	2
0	127	40	16	In order to achieve the objectives referred to in paragraph 1 and without prejudice to Member States' obligations in relation to national lines and airspace structures, the Commission shall ensure the following functions:	0.335	68	2
0	127	40	24	The Commission shall ensure the implementation of the following functions: (a) the design of the European route network of the ATS route network;	0.614	54	2
0	127	40	27	In order to achieve the objectives referred to in paragraph 1 and without prejudice to Member States’ obligations vis - à - vis national lines and airways structures, the Commission shall ensure the following tasks:	0.55	63	2
0	119	40	35	I made you KFC with everything and vegetarian lasagna, for all the poor people who don't eat meat. And Arash, I didn't know what you were, so I made you an enchilada and a Pad Thai, and a bit of Baba Ghanoush, too.	-1	82	2
0	119	40	1 3 6 8 10 13 17 22 25 27 28 32 33 34	I made you a KFC with everything and a vegetarian lasagna for all the non - meals, and Arash, honey, she didn't know what you were, so I made you an enchilada and a Pad Thai and a little Baba Ghanoush.	0.518	60	1
0	119	40	29	I've prepared you a KFC with all the rest and vegetarian lasagna for all the non - meat eaters. And, Arash, honey, she didn't know what you are, so I made you an enchilada and Pad Thai, and a little Baba Ghanoush.	0.567	72	1
0	119	40	15	I made you a KFC with all the rest and vegetarian lasagna, all the poor things that don't eat meat, and Arash, honey, she didn't know what you were, so I made you an enchilada and a Pad Thai and a little Baba Ghanoush.	0.537	58	1
0	119	40	24	I made you a KFC with everything and a vegetarian lasagna for all the non - meals, and Arash, darling, she didn't know what you were, so I made you an enchilada and a Pad Thai and a little Baba Ghanoush.	0.524	59	1
0	86	10	35	effect of idelalisib on the pharmacokinetics of other medicinal products	-1	100	2
0	86	10	18	interference with idelalisib in the pharmacokinetic properties for other medicinal products	1.064	68	1
0	86	10	27	interference with idelalisib on PK properties for other drugs	1.313	60	1
0	86	10	16	the effect of idelalisib in the pharmacokinetic properties of other medicinal products	0.53	82	2
0	86	10	20	interference with idelalisib on pharmacokinetic properties for other medicines	1.156	62	2
0	115	40	31	Under Public Affairs we understand the follow - up of the existing legal environment, the monitoring of the drafting of laws, regulations and decrees at international, governmental and regional level, and their subsequent deliberations in the Chamber of Deputies and the Senate of the Czech Republic.	0.474	88	2
0	115	40	16 19	Under Public Affairs, we understand the follow - up of the existing legal environment, the monitoring of the preparation of laws, regulations and decrees at international, governmental and regional level, and their subsequent deliberations, especially at the Chamber of Deputies and the Senate of the Parliament of the Czech Republic.	0.504	86	2
0	115	40	0	The term encompasses activities such as monitoring of the present legal environment, of the progress of drafting of laws, regulations and decrees by the executive and their later discussion in the Chamber of Deputies and Senate of the Czech Parliament.	-2	100	2
0	115	40	35	we understand under Public Affairs monitoring the current legal environment, monitoring the preparation of laws, regulations, and decrees at international, government, and regional levels, and their subsequent discussion in the Chamber of Deputies and the Senate of the Chamber of the Czech Republic.	-1	70	2
0	115	40	24	Under Public Affairs, we understand the follow - up of existing legal environments, monitoring of the preparation of laws, regulations and decrees at international, governmental and regional level, and their subsequent deliberations in the Chamber of Deputies and the Senate of the Parliament of the Czech Republic.	0.47	85	2
0	112	20	27	(l) brushes of a kind used for the purposes of paragraph 9603.	1.092	55	1
0	112	20	20 21	(l) brushes or fittings for vehicles (heading 9603).	0.708	59	2
0	112	20	0	(k) lamps or lighting fittings of heading 9405; (l) brushes of a kind used as parts of vehicles (heading 9603).	-2	100	2
0	112	20	26	(m) brushes of a kind used as parts of vehicles (subheading 9603).	0.722	48	2
0	112	20	35	(l) brushes used as part and part of vehicles (heading 9603).	-1	51	1
0	134	40	27	Domestic selling of a particular product type was considered sufficient when the total domestic volume of that product type during the IP represented 5% or more of the total product type exported to the Community.	0.666	79	2
0	134	40	7	Domestic sales of a particular product type were considered sufficient when the total domestic sales of that product type during the IP represented 5% or more of total export sales to the Community of the same product type.	0.426	74	2
0	134	40	18	Domestic sales for a particular product type were considered sufficiently representative when the total domestic sales made by that product type during the IP represented 5% or more at the same time as the total exported product type into the Community.	0.859	62	2
0	134	40	32 33 34	The domestic sales of a particular product type were considered sufficiently representative when the total domestic sales of that product type during the IP represented 5% or more of total exports of a comparable product type to the Community.	0.285	85	2
